uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
SP,PNEUMONIA,VIA_PUBLICA,"80 - 89",F,1
SP,PNEUMONIA,VIA_PUBLICA,"80 - 89",M,2
SP,SEPTICEMIA,DOMICILIO,"80 - 89",F,69
SP,SEPTICEMIA,DOMICILIO,"80 - 89",M,38
SP,SEPTICEMIA,HOSPITAL,"80 - 89",F,1666
SP,SEPTICEMIA,HOSPITAL,"80 - 89",M,1112
SP,SEPTICEMIA,IGNORADO,"80 - 89",F,1
SP,SEPTICEMIA,IGNORADO,"80 - 89",M,3
SP,SEPTICEMIA,OUTRO,"80 - 89",F,18
SP,SEPTICEMIA,OUTRO,"80 - 89",M,17
SP,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,87
SP,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,59
SP,SEPTICEMIA,POSTO_SAUDE,"80 - 89",F,1
SP,SEPTICEMIA,POSTO_SAUDE,"80 - 89",M,1
SP,SEPTICEMIA,VIA_PUBLICA,"80 - 89",F,1
SP,SRAG,DOMICILIO,"80 - 89",M,1
SP,SRAG,HOSPITAL,"80 - 89",F,78
SP,SRAG,HOSPITAL,"80 - 89",M,93
SP,SRAG,OUTRO,"80 - 89",F,4
SP,SRAG,OUTRO,"80 - 89",M,2
SP,SRAG,OUTROS_SERVICOS_SAUDE,"80 - 89",F,6
SP,SRAG,OUTROS_SERVICOS_SAUDE,"80 - 89",M,5
TO,OUTRAS,DOMICILIO,"80 - 89",F,32
TO,OUTRAS,DOMICILIO,"80 - 89",M,61
TO,OUTRAS,HOSPITAL,"80 - 89",F,34
TO,OUTRAS,HOSPITAL,"80 - 89",M,44
TO,OUTRAS,IGNORADO,"80 - 89",F,1
TO,OUTRAS,IGNORADO,"80 - 89",M,1
TO,OUTRAS,OUTRO,"80 - 89",F,1
TO,OUTRAS,OUTRO,"80 - 89",M,1
TO,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",F,3
TO,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",M,1
TO,OUTRAS,POSTO_SAUDE,"80 - 89",M,1
TO,OUTRAS,VIA_PUBLICA,"80 - 89",M,1
TO,COVID,DOMICILIO,"80 - 89",F,3
TO,COVID,HOSPITAL,"80 - 89",F,71
TO,COVID,HOSPITAL,"80 - 89",I,1
TO,COVID,HOSPITAL,"80 - 89",M,94
TO,COVID,IGNORADO,"80 - 89",M,1
TO,COVID,OUTRO,"80 - 89",F,1
TO,COVID,OUTROS_SERVICOS_SAUDE,"80 - 89",F,4
TO,COVID,OUTROS_SERVICOS_SAUDE,"80 - 89",M,4
TO,INDETERMINADA,DOMICILIO,"80 - 89",F,1
TO,INDETERMINADA,DOMICILIO,"80 - 89",M,2
TO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",F,10
TO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",M,4
TO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",F,5
TO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",M,8
TO,PNEUMONIA,DOMICILIO,"80 - 89",F,6
TO,PNEUMONIA,DOMICILIO,"80 - 89",M,5
TO,PNEUMONIA,HOSPITAL,"80 - 89",F,25
TO,PNEUMONIA,HOSPITAL,"80 - 89",M,34
TO,PNEUMONIA,OUTRO,"80 - 89",F,1
TO,PNEUMONIA,VIA_PUBLICA,"80 - 89",M,1
TO,SEPTICEMIA,DOMICILIO,"80 - 89",F,3
TO,SEPTICEMIA,DOMICILIO,"80 - 89",M,1
TO,SEPTICEMIA,HOSPITAL,"80 - 89",F,15
TO,SEPTICEMIA,HOSPITAL,"80 - 89",M,21
TO,SRAG,DOMICILIO,"80 - 89",M,1
TO,SRAG,HOSPITAL,"80 - 89",F,2
TO,SRAG,HOSPITAL,"80 - 89",M,1
AC,OUTRAS,DOMICILIO,"90 - 99",F,13
AC,OUTRAS,DOMICILIO,"90 - 99",M,10
AC,OUTRAS,HOSPITAL,"90 - 99",F,9
AC,OUTRAS,HOSPITAL,"90 - 99",M,11
AC,OUTRAS,OUTRO,"90 - 99",F,3
AC,OUTRAS,OUTRO,"90 - 99",M,2
AC,COVID,DOMICILIO,"90 - 99",F,3
AC,COVID,DOMICILIO,"90 - 99",M,3
AC,COVID,HOSPITAL,"90 - 99",F,13
AC,COVID,HOSPITAL,"90 - 99",M,16
AC,COVID,OUTRO,"90 - 99",F,3
AC,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
AC,INDETERMINADA,DOMICILIO,"90 - 99",F,1
AC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,1
AC,PNEUMONIA,HOSPITAL,"90 - 99",F,4
AC,PNEUMONIA,HOSPITAL,"90 - 99",M,7
AC,SEPTICEMIA,DOMICILIO,"90 - 99",F,1
AC,SEPTICEMIA,DOMICILIO,"90 - 99",M,1
AC,SEPTICEMIA,HOSPITAL,"90 - 99",F,2
AC,SEPTICEMIA,HOSPITAL,"90 - 99",M,1
AL,OUTRAS,DOMICILIO,"90 - 99",F,99
AL,OUTRAS,DOMICILIO,"90 - 99",M,60
AL,OUTRAS,HOSPITAL,"90 - 99",F,25
AL,OUTRAS,HOSPITAL,"90 - 99",M,22
AL,OUTRAS,OUTRO,"90 - 99",M,1
AL,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,2
AL,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
AL,OUTRAS,VIA_PUBLICA,"90 - 99",F,1
AL,COVID,DOMICILIO,"90 - 99",M,1
AL,COVID,HOSPITAL,"90 - 99",F,28
AL,COVID,HOSPITAL,"90 - 99",M,21
AL,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",F,2
AL,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,17
AL,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,9
AL,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,7
AL,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,5
AL,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",F,2
AL,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,2
AL,PNEUMONIA,DOMICILIO,"90 - 99",F,7
AL,PNEUMONIA,DOMICILIO,"90 - 99",M,2
AL,PNEUMONIA,HOSPITAL,"90 - 99",F,27
AL,PNEUMONIA,HOSPITAL,"90 - 99",M,16
AL,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
AL,SEPTICEMIA,DOMICILIO,"90 - 99",F,5
AL,SEPTICEMIA,DOMICILIO,"90 - 99",M,1
AL,SEPTICEMIA,HOSPITAL,"90 - 99",F,24
AL,SEPTICEMIA,HOSPITAL,"90 - 99",M,11
AL,SRAG,DOMICILIO,"90 - 99",F,2
AL,SRAG,DOMICILIO,"90 - 99",M,1
AL,SRAG,HOSPITAL,"90 - 99",F,5
AM,OUTRAS,DOMICILIO,"90 - 99",F,97
AM,OUTRAS,DOMICILIO,"90 - 99",M,73
AM,OUTRAS,HOSPITAL,"90 - 99",F,39
AM,OUTRAS,HOSPITAL,"90 - 99",M,11
AM,OUTRAS,OUTRO,"90 - 99",F,1
AM,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
AM,COVID,DOMICILIO,"90 - 99",F,22
AM,COVID,DOMICILIO,"90 - 99",M,13
AM,COVID,HOSPITAL,"90 - 99",F,87
AM,COVID,HOSPITAL,"90 - 99",M,55
AM,COVID,OUTRO,"90 - 99",F,4
AM,COVID,OUTRO,"90 - 99",M,1
AM,INDETERMINADA,DOMICILIO,"90 - 99",F,3
AM,INDETERMINADA,DOMICILIO,"90 - 99",M,1
AM,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,9
AM,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,3
AM,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,10
AM,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,6
AM,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",F,1
AM,PNEUMONIA,DOMICILIO,"90 - 99",F,7
AM,PNEUMONIA,DOMICILIO,"90 - 99",M,3
AM,PNEUMONIA,HOSPITAL,"90 - 99",F,24
AM,PNEUMONIA,HOSPITAL,"90 - 99",M,21
AM,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
AM,SEPTICEMIA,DOMICILIO,"90 - 99",M,2
AM,SEPTICEMIA,HOSPITAL,"90 - 99",F,12
AM,SEPTICEMIA,HOSPITAL,"90 - 99",M,5
AM,SRAG,DOMICILIO,"90 - 99",F,4
AM,SRAG,DOMICILIO,"90 - 99",M,3
AM,SRAG,HOSPITAL,"90 - 99",F,13
AM,SRAG,HOSPITAL,"90 - 99",M,9
AP,OUTRAS,DOMICILIO,"90 - 99",F,6
AP,OUTRAS,DOMICILIO,"90 - 99",M,3
AP,OUTRAS,HOSPITAL,"90 - 99",F,4
AP,OUTRAS,HOSPITAL,"90 - 99",M,6
AP,COVID,HOSPITAL,"90 - 99",F,5
AP,COVID,HOSPITAL,"90 - 99",M,6
AP,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
AP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,2
AP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,1
AP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,1
AP,PNEUMONIA,DOMICILIO,"90 - 99",M,1
AP,PNEUMONIA,HOSPITAL,"90 - 99",F,2
BA,OUTRAS,DOMICILIO,"90 - 99",F,643
BA,OUTRAS,DOMICILIO,"90 - 99",M,414
BA,OUTRAS,HOSPITAL,"90 - 99",F,281
BA,OUTRAS,HOSPITAL,"90 - 99",M,163
BA,OUTRAS,IGNORADO,"90 - 99",F,2
BA,OUTRAS,IGNORADO,"90 - 99",M,1
BA,OUTRAS,OUTRO,"90 - 99",F,16
BA,OUTRAS,OUTRO,"90 - 99",M,10
BA,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,39
BA,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,18
BA,OUTRAS,VIA_PUBLICA,"90 - 99",F,7
BA,OUTRAS,VIA_PUBLICA,"90 - 99",M,5
BA,COVID,DOMICILIO,"90 - 99",F,11
BA,COVID,DOMICILIO,"90 - 99",M,14
BA,COVID,HOSPITAL,"90 - 99",F,233
BA,COVID,HOSPITAL,"90 - 99",M,197
BA,COVID,OUTRO,"90 - 99",F,3
BA,COVID,OUTRO,"90 - 99",M,2
BA,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",F,19
BA,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",M,9
BA,INDETERMINADA,DOMICILIO,"90 - 99",F,3
BA,INDETERMINADA,DOMICILIO,"90 - 99",M,1
BA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,58
BA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,36
BA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,74
BA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,46
BA,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"90 - 99",M,1
BA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",M,2
BA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,10
BA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,9
BA,PNEUMONIA,DOMICILIO,"90 - 99",F,37
BA,PNEUMONIA,DOMICILIO,"90 - 99",M,22
BA,PNEUMONIA,HOSPITAL,"90 - 99",F,133
BA,PNEUMONIA,HOSPITAL,"90 - 99",M,90
BA,PNEUMONIA,IGNORADO,"90 - 99",F,1
BA,PNEUMONIA,IGNORADO,"90 - 99",M,1
BA,PNEUMONIA,OUTRO,"90 - 99",F,5
BA,PNEUMONIA,OUTRO,"90 - 99",M,1
BA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,11
BA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,5
BA,SEPTICEMIA,DOMICILIO,"90 - 99",F,35
BA,SEPTICEMIA,DOMICILIO,"90 - 99",M,9
BA,SEPTICEMIA,HOSPITAL,"90 - 99",F,108
BA,SEPTICEMIA,HOSPITAL,"90 - 99",M,67
BA,SEPTICEMIA,OUTRO,"90 - 99",F,2
BA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,10
BA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
BA,SRAG,HOSPITAL,"90 - 99",F,2
BA,SRAG,HOSPITAL,"90 - 99",M,7
BA,SRAG,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
BA,SRAG,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
CE,OUTRAS,AMBULANCIA,"90 - 99",M,2
CE,OUTRAS,DOMICILIO,"90 - 99",F,349
CE,OUTRAS,DOMICILIO,"90 - 99",M,220
CE,OUTRAS,HOSPITAL,"90 - 99",F,97
CE,OUTRAS,HOSPITAL,"90 - 99",M,71
CE,OUTRAS,IGNORADO,"90 - 99",F,103
CE,OUTRAS,IGNORADO,"90 - 99",M,84
CE,OUTRAS,OUTRO,"90 - 99",F,9
CE,OUTRAS,OUTRO,"90 - 99",M,6
CE,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,11
CE,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,6
CE,COVID,DOMICILIO,"90 - 99",F,43
CE,COVID,DOMICILIO,"90 - 99",M,28
CE,COVID,HOSPITAL,"90 - 99",F,211
CE,COVID,HOSPITAL,"90 - 99",M,133
CE,COVID,IGNORADO,"90 - 99",F,34
CE,COVID,IGNORADO,"90 - 99",M,40
CE,COVID,OUTRO,"90 - 99",F,5
CE,COVID,OUTRO,"90 - 99",M,1
CE,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",F,31
CE,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",M,19
CE,COVID,VIA_PUBLICA,"90 - 99",M,1
CE,INDETERMINADA,DOMICILIO,"90 - 99",F,3
CE,INDETERMINADA,DOMICILIO,"90 - 99",M,2
CE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,29
CE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,25
CE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,28
CE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,20
CE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"90 - 99",F,13
CE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"90 - 99",M,7
CE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",F,2
CE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",M,1
CE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,8
CE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,4
CE,PNEUMONIA,DOMICILIO,"90 - 99",F,66
CE,PNEUMONIA,DOMICILIO,"90 - 99",M,23
CE,PNEUMONIA,HOSPITAL,"90 - 99",F,109
CE,PNEUMONIA,HOSPITAL,"90 - 99",M,80
CE,PNEUMONIA,IGNORADO,"90 - 99",F,33
CE,PNEUMONIA,IGNORADO,"90 - 99",M,32
CE,PNEUMONIA,OUTRO,"90 - 99",F,1
CE,PNEUMONIA,OUTRO,"90 - 99",M,3
CE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,16
CE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,3
CE,PNEUMONIA,VIA_PUBLICA,"90 - 99",M,1
CE,SEPTICEMIA,DOMICILIO,"90 - 99",F,26
CE,SEPTICEMIA,DOMICILIO,"90 - 99",M,12
CE,SEPTICEMIA,HOSPITAL,"90 - 99",F,64
CE,SEPTICEMIA,HOSPITAL,"90 - 99",M,41
CE,SEPTICEMIA,IGNORADO,"90 - 99",F,15
CE,SEPTICEMIA,IGNORADO,"90 - 99",M,10
CE,SEPTICEMIA,OUTRO,"90 - 99",F,1
CE,SEPTICEMIA,OUTRO,"90 - 99",M,1
CE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,5
CE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,5
CE,SRAG,DOMICILIO,"90 - 99",F,4
CE,SRAG,DOMICILIO,"90 - 99",M,2
CE,SRAG,HOSPITAL,"90 - 99",F,9
CE,SRAG,HOSPITAL,"90 - 99",M,5
CE,SRAG,IGNORADO,"90 - 99",F,3
CE,SRAG,IGNORADO,"90 - 99",M,3
CE,SRAG,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
DF,OUTRAS,DOMICILIO,"90 - 99",F,59
DF,OUTRAS,DOMICILIO,"90 - 99",M,29
DF,OUTRAS,HOSPITAL,"90 - 99",F,90
DF,OUTRAS,HOSPITAL,"90 - 99",M,51
DF,OUTRAS,IGNORADO,"90 - 99",M,1
DF,OUTRAS,OUTRO,"90 - 99",F,4
DF,OUTRAS,OUTRO,"90 - 99",M,3
DF,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,3
DF,COVID,DOMICILIO,"90 - 99",F,3
DF,COVID,DOMICILIO,"90 - 99",M,2
DF,COVID,HOSPITAL,"90 - 99",F,61
DF,COVID,HOSPITAL,"90 - 99",M,51
DF,COVID,OUTRO,"90 - 99",F,1
DF,COVID,OUTRO,"90 - 99",M,4
DF,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",F,3
DF,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
DF,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,2
DF,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,11
DF,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,6
DF,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",M,1
DF,PNEUMONIA,DOMICILIO,"90 - 99",F,7
DF,PNEUMONIA,DOMICILIO,"90 - 99",M,4
DF,PNEUMONIA,HOSPITAL,"90 - 99",F,53
DF,PNEUMONIA,HOSPITAL,"90 - 99",M,42
DF,PNEUMONIA,OUTRO,"90 - 99",F,3
DF,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,3
DF,SEPTICEMIA,DOMICILIO,"90 - 99",F,4
DF,SEPTICEMIA,DOMICILIO,"90 - 99",M,3
DF,SEPTICEMIA,HOSPITAL,"90 - 99",F,33
DF,SEPTICEMIA,HOSPITAL,"90 - 99",M,20
DF,SEPTICEMIA,OUTRO,"90 - 99",F,2
DF,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
DF,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
DF,SRAG,HOSPITAL,"90 - 99",M,1
ES,OUTRAS,DOMICILIO,"90 - 99",F,132
ES,OUTRAS,DOMICILIO,"90 - 99",M,76
ES,OUTRAS,HOSPITAL,"90 - 99",F,101
ES,OUTRAS,HOSPITAL,"90 - 99",M,62
ES,OUTRAS,IGNORADO,"90 - 99",F,1
ES,OUTRAS,OUTRO,"90 - 99",F,3
ES,OUTRAS,OUTRO,"90 - 99",M,3
ES,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,5
ES,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,7
ES,OUTRAS,VIA_PUBLICA,"90 - 99",F,1
ES,OUTRAS,VIA_PUBLICA,"90 - 99",M,1
ES,COVID,DOMICILIO,"90 - 99",F,9
ES,COVID,DOMICILIO,"90 - 99",M,3
ES,COVID,HOSPITAL,"90 - 99",F,134
ES,COVID,HOSPITAL,"90 - 99",M,118
ES,COVID,OUTRO,"90 - 99",F,2
ES,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",F,2
ES,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",M,4
ES,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,7
ES,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,6
ES,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,20
ES,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,18
ES,PNEUMONIA,DOMICILIO,"90 - 99",F,30
ES,PNEUMONIA,DOMICILIO,"90 - 99",M,12
ES,PNEUMONIA,HOSPITAL,"90 - 99",F,109
ES,PNEUMONIA,HOSPITAL,"90 - 99",I,1
ES,PNEUMONIA,HOSPITAL,"90 - 99",M,67
ES,PNEUMONIA,OUTRO,"90 - 99",F,3
ES,PNEUMONIA,OUTRO,"90 - 99",M,1
ES,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,3
ES,SEPTICEMIA,DOMICILIO,"90 - 99",F,7
ES,SEPTICEMIA,DOMICILIO,"90 - 99",M,6
ES,SEPTICEMIA,HOSPITAL,"90 - 99",F,63
ES,SEPTICEMIA,HOSPITAL,"90 - 99",M,38
ES,SEPTICEMIA,IGNORADO,"90 - 99",F,1
ES,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
ES,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
ES,SRAG,HOSPITAL,"90 - 99",F,4
ES,SRAG,HOSPITAL,"90 - 99",M,4
GO,OUTRAS,DOMICILIO,"90 - 99",F,88
GO,OUTRAS,DOMICILIO,"90 - 99",M,90
GO,OUTRAS,HOSPITAL,"90 - 99",F,87
GO,OUTRAS,HOSPITAL,"90 - 99",M,69
GO,OUTRAS,IGNORADO,"90 - 99",F,1
GO,OUTRAS,IGNORADO,"90 - 99",M,3
GO,OUTRAS,OUTRO,"90 - 99",F,21
GO,OUTRAS,OUTRO,"90 - 99",M,19
GO,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,8
GO,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,17
GO,OUTRAS,VIA_PUBLICA,"90 - 99",M,3
GO,COVID,DOMICILIO,"90 - 99",F,6
GO,COVID,DOMICILIO,"90 - 99",M,2
GO,COVID,HOSPITAL,"90 - 99",F,102
GO,COVID,HOSPITAL,"90 - 99",M,119
GO,COVID,IGNORADO,"90 - 99",F,3
GO,COVID,OUTRO,"90 - 99",F,3
GO,COVID,OUTRO,"90 - 99",M,4
GO,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",F,13
GO,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",M,15
GO,COVID,POSTO_SAUDE,"90 - 99",M,1
GO,INDETERMINADA,DOMICILIO,"90 - 99",F,1
GO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,23
GO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,11
GO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,23
GO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,24
GO,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"90 - 99",F,2
GO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",F,3
GO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",M,8
GO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,8
GO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,3
GO,PNEUMONIA,DOMICILIO,"90 - 99",F,12
GO,PNEUMONIA,DOMICILIO,"90 - 99",M,11
GO,PNEUMONIA,HOSPITAL,"90 - 99",F,100
GO,PNEUMONIA,HOSPITAL,"90 - 99",M,67
GO,PNEUMONIA,IGNORADO,"90 - 99",M,3
GO,PNEUMONIA,OUTRO,"90 - 99",F,3
GO,PNEUMONIA,OUTRO,"90 - 99",M,1
GO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,11
GO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,9
GO,SEPTICEMIA,DOMICILIO,"90 - 99",F,8
GO,SEPTICEMIA,DOMICILIO,"90 - 99",M,3
GO,SEPTICEMIA,HOSPITAL,"90 - 99",F,39
GO,SEPTICEMIA,HOSPITAL,"90 - 99",M,22
GO,SEPTICEMIA,IGNORADO,"90 - 99",F,3
GO,SEPTICEMIA,OUTRO,"90 - 99",F,3
GO,SEPTICEMIA,OUTRO,"90 - 99",M,1
GO,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,7
GO,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,3
GO,SRAG,HOSPITAL,"90 - 99",F,3
GO,SRAG,HOSPITAL,"90 - 99",M,1
GO,SRAG,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
MA,OUTRAS,DOMICILIO,"90 - 99",F,77
MA,OUTRAS,DOMICILIO,"90 - 99",M,118
MA,OUTRAS,HOSPITAL,"90 - 99",F,60
MA,OUTRAS,HOSPITAL,"90 - 99",M,55
MA,OUTRAS,IGNORADO,"90 - 99",F,1
MA,OUTRAS,OUTRO,"90 - 99",F,3
MA,OUTRAS,OUTRO,"90 - 99",M,1
MA,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,2
MA,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
MA,COVID,DOMICILIO,"90 - 99",M,2
MA,COVID,HOSPITAL,"90 - 99",F,18
MA,COVID,HOSPITAL,"90 - 99",M,44
MA,COVID,OUTRO,"90 - 99",F,1
MA,COVID,OUTRO,"90 - 99",M,1
MA,INDETERMINADA,DOMICILIO,"90 - 99",F,3
MA,INDETERMINADA,DOMICILIO,"90 - 99",M,1
MA,INDETERMINADA,HOSPITAL,"90 - 99",F,2
MA,INDETERMINADA,HOSPITAL,"90 - 99",M,2
MA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,8
MA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,12
MA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,12
MA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,24
MA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",F,2
MA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",M,3
MA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,2
MA,PNEUMONIA,DOMICILIO,"90 - 99",F,4
MA,PNEUMONIA,DOMICILIO,"90 - 99",M,12
MA,PNEUMONIA,HOSPITAL,"90 - 99",F,16
MA,PNEUMONIA,HOSPITAL,"90 - 99",M,25
MA,PNEUMONIA,OUTRO,"90 - 99",M,1
MA,SEPTICEMIA,DOMICILIO,"90 - 99",F,3
MA,SEPTICEMIA,DOMICILIO,"90 - 99",M,3
MA,SEPTICEMIA,HOSPITAL,"90 - 99",F,12
MA,SEPTICEMIA,HOSPITAL,"90 - 99",M,15
MA,SEPTICEMIA,IGNORADO,"90 - 99",F,1
